35 35
-97 -49 53 -82 -78 -23 75 -6 59 41 -64 -41 -97 95 -48 99 -28 82 -38 26 -38 -23 -25 98 1 -3 32 80 -9 -19 19 -6 33 -79 -37
5 -2 -63 99 -44 78 85 -35 31 80 18 29 -99 -51 41 -23 11 -82 52 -42 -31 100 40 -52 -10 -79 17 85 4 38 98 -92 86 -66 57
92 63 41 -43 -7 -30 75 73 -29 74 13 -1 -66 31 -50 -8 50 -51 83 98 -10 -97 14 -76 -43 -99 -79 -35 87 -45 -79 79 68 62 -65
-39 83 60 84 -97 33 -4 2 17 78 3 59 27 52 41 -25 -59 -6 39 -85 51 41 -64 -85 -23 -58 -64 -45 -91 49 -10 -80 31 100 -97
-16 32 -50 87 99 -73 -11 58 4 91 -2 29 83 93 -32 98 -7 59 -66 9 -65 -24 -5 -9 -65 94 31 -44 -26 31 -91 59 -88 -41 45
-89 -64 84 19 -9 74 -84 -81 56 59 -63 54 -48 96 38 11 82 64 -95 -78 99 100 3 -96 -77 84 65 82 97 -77 -24 58 -90 -41 -24
1 -67 -58 20 89 -99 58 -8 -97 3 -71 14 -66 93 19 -44 92 -32 60 46 -8 43 10 -77 -11 -16 0 97 -6 59 -78 95 92 -35 -36
31 -84 72 -78 -81 -75 -98 33 -41 95 -99 16 36 -80 -75 -18 -38 18 42 -15 -93 -75 85 -97 -31 -6 -74 -37 -65 -59 -22 66 -43 -51 39
-24 -26 41 59 34 35 60 100 -79 80 75 -47 -59 -8 95 -23 -1 71 -39 -47 -61 5 -71 -47 41 -80 31 -44 -23 30 95 3 -96 -15 -39
-12 71 -80 -63 92 51 -89 -56 92 3 89 -32 53 59 -20 56 99 35 85 -49 -25 -96 32 -18 -69 -39 -74 34 -35 12 95 3 -18 65 40
-77 15 1 -83 -43 55 56 -25 7 15 55 -38 -37 -60 97 -36 15 51 96 97 82 -44 -77 -35 -28 -15 -91 75 17 74 -35 40 -11 16 7
46 -30 -38 -80 77 27 26 89 90 66 35 -47 -70 -15 -52 78 -84 5 51 -69 27 -65 -60 1 2 -86 16 92 3 -68 -2 99 2 10 69
-71 -63 -6 68 77 -91 3 -70 -60 38 -72 -83 55 -17 18 86 -91 3 -74 -39 -96 91 77 96 -57 59 -7 -59 -89 53 -91 -60 90 -46 58
67 -87 -40 47 -47 99 25 -80 3 -92 -12 -62 68 91 -86 -72 95 -96 56 90 -53 -36 -68 -62 -25 86 99 -35 25 -98 -77 -59 -85 -67 88
-81 82 13 -61 -16 -29 -22 -27 -62 -32 -13 -83 -37 -58 23 -48 -11 87 -65 -22 -38 -80 -24 -23 45 -22 -50 87 -57 -16 24 -38 -35 87 -48
0 -43 30 73 -54 98 -41 -87 -40 1 36 -37 41 -28 -2 -82 -16 -32 -56 62 63 -28 -89 -1 15 -55 -77 78 11 60 -71 -90 -83 59 33
-87 56 42 77 67 -57 12 -71 34 84 -23 2 -82 45 46 80 7 -83 41 -94 -18 87 80 -41 -53 39 -12 -93 6 -54 40 -31 53 -19 -55
19 -26 57 48 -93 -9 -76 -41 9 19 -96 -62 -75 72 79 82 -46 15 61 -37 62 0 52 19 56 48 -42 -75 -50 -10 -30 69 14 78 -34
22 -82 -60 31 -23 59 -14 15 35 -43 -57 16 -39 9 -23 -25 -80 27 -74 40 -68 24 48 -43 25 -63 28 -7 52 -45 10 -77 -27 50 4
50 -41 90 -86 94 -53 -93 -41 -42 16 -14 33 37 63 9 -24 96 84 -77 -48 8 -89 30 51 13 85 -40 -14 -93 61 90 7 70 80 21
13 77 29 72 85 -56 -42 -32 31 -80 27 -94 -85 10 81 -82 68 42 48 19 -96 33 29 -10 -10 -61 -71 98 -92 59 18 21 35 97 -57
-30 92 1 38 22 -29 -36 -21 -63 25 -41 -45 -8 51 -98 -90 55 -15 -10 -56 26 29 -77 23 -12 83 -60 -92 17 88 -99 37 79 -48 -26
0 24 -11 79 11 -87 88 66 5 38 18 -34 -8 54 56 -14 -21 -66 10 52 22 -8 42 -19 59 29 -18 -4 7 35 20 58 -92 -92 -14
19 -79 -26 -66 -23 62 52 43 -96 -45 -52 -10 -16 -18 100 -65 -96 -59 78 -15 51 6 67 97 64 -49 16 -29 -41 -25 57 78 -4 81 -89
23 -7 14 -35 -3 19 13 87 -97 96 37 89 50 28 66 -66 -22 -78 51 -26 36 53 41 -94 -89 -85 13 40 11 -56 1 -66 37 65 -51
-67 -16 63 70 -63 8 6 -75 -43 85 42 -59 -38 64 42 -13 -51 -6 -73 -45 6 -58 18 96 3 62 -4 37 -2 -89 37 -19 -55 -51 -49
-18 57 7 -43 64 -9 99 55 4 12 -4 91 61 91 68 66 -54 -91 -66 92 12 96 -13 100 -56 -52 -14 25 -7 35 26 75 -9 84 83
-96 -76 31 59 28 -57 -46 -32 54 95 -65 -30 91 95 4 82 -43 -51 -81 -94 -7 -33 -8 69 61 -74 -6 -15 -33 -23 -33 -29 2 49 80
80 92 84 99 -5 79 -67 15 69 79 -82 51 -65 -32 70 -59 11 87 33 -21 -3 9 74 83 76 -100 100 -54 -48 48 76 -68 -11 59 -70
35 37 -87 -51 -44 42 -82 57 77 -64 -24 68 47 -38 -50 -74 60 59 50 -8 -16 50 -59 -20 53 40 -45 85 79 -86 65 13 1 28 13
57 -30 31 -37 97 17 39 65 -37 52 65 -61 -39 -26 89 53 58 -11 44 -62 92 -67 -7 76 -88 -43 -10 -25 59 68 88 -35 -63 -32 29
-66 85 -33 49 99 -82 -37 -63 -71 37 77 32 -5 -85 -24 -17 -94 9 76 32 -29 84 -79 47 42 89 -16 -94 77 3 -15 -90 -13 3 9
-65 21 72 -27 1 -41 100 -68 54 -86 8 87 -80 68 62 52 -62 -5 23 35 -64 -39 70 94 -63 -28 -22 98 9 81 6 45 -48 -72 68
53 -13 67 85 91 81 -57 77 51 61 -12 2 49 84 75 -16 70 -65 -97 63 -27 -25 92 -30 84 22 27 -22 24 5 -55 -74 92 -89 62
32 42 -96 8 -8 15 46 44 -37 -21 18 -3 -51 54 0 62 77 75 3 97 9 -75 23 87 -1 -73 -68 26 69 94 -63 0 -14 92 58
