35 35
-26288 26550 6433 -324 -18553 6340 -10658 13723 -12256 17998 -6612 13154 30880 42416 13811 29283 -1505 576 4857 35856 33316 -7767 934 -1842 9241 5327 22038 -21372 -10392 -14515 -1249 30267 44394 22885 2193
-2494 8100 -28113 622 -13122 -20967 22497 25462 18973 32475 -17743 -3062 13207 44267 -19386 -26401 24810 -19795 -5917 -25394 42336 -22008 29630 -11681 9106 22854 12200 -21676 9757 19498 -8061 16216 26300 -20642 -19299
-26525 5177 -43328 -34484 11559 37142 -11762 4931 8831 6670 -3093 -12859 -42364 -20549 -5830 -1565 28430 -11244 -15165 -1152 -10520 7507 -7901 -459 -7715 -2370 -17092 -12749 -31420 28435 -5397 -32373 11400 13421 -13644
-2666 34526 -4426 -30861 14009 -18637 19489 -2674 5624 -30531 9983 20592 -20926 -5043 -35801 -19165 -12893 -31218 -29742 7102 14540 43397 30354 32998 18724 33237 -946 -23557 24377 19269 -16053 5400 -19104 7764 -6149
-16015 19358 12108 15957 23861 -22608 24437 -37611 -27966 -2870 23587 23486 -24697 -51654 -2606 -1636 -22274 15306 3947 -23242 -40650 34418 24204 -12938 -3003 18104 5842 1085 -10230 -12405 1759 -11257 -4318 -20316 3810
31610 26217 31344 -15375 35277 18552 7112 34435 2168 12814 5164 18546 38901 15351 7989 22101 -22653 22632 -23172 55667 24126 -8538 43427 -566 66638 18224 16306 -2634 26914 -40254 36373 61835 -4526 48082 -16843
4657 14389 -33893 18235 -3387 -4030 7753 -7500 315 -6243 -1356 -7660 12152 2335 -1782 -4724 -3039 -7902 23202 -14488 -7423 2086 14744 -29502 -199 505 -9554 -2222 2879 2418 -2783 -10700 3301 -51005 -24523
-61023 2477 37758 -30657 13796 20674 25168 1312 -361 -19723 9583 -1084 -21179 -21951 -5463 -3682 -23102 -1520 10564 -17212 -28942 31464 -14394 16141 -33872 11146 -14753 -3710 -86058 6307 52285 1051 5259 22313 -8182
-15007 -2899 -45124 -22172 -15563 -11382 -28352 -24435 31202 7072 25317 -8399 15071 -2279 19864 -13108 4632 -3412 -19120 3837 23873 -21655 27585 28435 -3143 -163 31601 -11947 -16067 35213 1529 12089 4099 15 -15456
3818 -25036 -16491 -30491 55422 1591 25022 -32628 -12537 -13104 961 -5860 -48398 -5059 24119 14416 13234 -10071 -2090 -28040 8221 -14936 44933 -12503 -33059 -20022 5142 32439 11043 -42193 15913 -18750 -58 -6521 10278
-2528 -22095 -5990 -30381 27696 19313 -29100 -11244 39226 25344 -29889 -39873 2229 31483 -12124 29505 12961 -33550 -17720 11444 24946 -17247 -6916 -9136 5799 -15829 -12434 28717 -6208 31296 -29863 -7247 32169 -7041 -16003
-18021 -39486 -26144 -21986 31825 -15880 -5517 5947 15297 19318 -15548 13627 -2372 18525 3704 11390 51445 14671 646 -5806 10963 -28189 4486 -35903 -5567 -6656 2951 952 -45287 -22771 30870 -26736 19743 634 -7709
-22588 13013 82271 47839 -58597 -51128 37504 -15739 -46947 -22532 5400 16100 1999 3015 -45058 -13980 -21864 -18813 34869 -51846 -30051 19916 -13210 -213 -8057 22918 16352 -31094 3775 -20155 27540 -14165 -32293 -37005 35321
2308 -1066 -18239 28034 38824 -2547 10413 36377 -41303 -28180 -3886 10621 -21358 -34014 20796 -12721 2449 50893 3438 8259 -2329 15048 -19720 -6591 -17590 21691 22227 52150 -8734 21898 -19675 8994 591 21807 -2987
1582 5867 3776 -4459 -7004 2283 -15122 -32724 16330 -50851 614 19011 19831 9051 7969 -5590 -5911 5572 10694 2752 -6409 -372 118 10336 -4530 -32160 22704 7552 -963 3856 -10931 13278 19086 16086 -12177
