35 35
40764 36926 26025 -38529 -30887 -1482 -2139 23258 -3319 22938 4873 -22796 33091 11677 1206 -14004 -12435 -14882 -30561 1026 41579 17395 9749 -21499 -16203 -25683 27208 23471 22935 22333 -40564 -8419 -17752 42489 -14708
4971 6622 -1023 2470 -8932 -28409 -813 -33261 -9545 -23348 3258 -2638 -2890 -14248 963 -8879 -22738 33159 -14693 -16676 -3847 -7470 -9933 15827 -11471 14717 -6885 -1089 20936 -33960 10117 -21846 -14276 -12193 -16341
-10654 -24374 -25498 -3574 6838 -47455 27481 -18270 4583 -32081 -16525 -28872 5190 -13379 19255 -611 2661 41613 -8779 25456 -5513 -18240 25550 -18466 -24196 5358 -38779 -21213 -22596 7444 21945 -8136 2898 -1954 -909
16878 9279 14011 -47763 -11219 27422 -28832 -19105 -14925 -7470 -3419 -16349 -30780 880 -1089 -8439 -11450 14630 12011 37555 -16220 -21619 -30647 -15527 8383 21423 -3860 25260 19665 14242 -4329 14340 8036 -34695 2335
-11914 49268 -24217 37459 -18883 -9443 10984 41522 17197 34742 -10541 13327 -1039 36379 10779 11038 34095 -39889 -7033 -45978 -628 13944 39417 17917 10676 -14201 32613 36062 7810 14298 -12092 -6799 -1073 14220 5856
9615 21700 16987 -9579 -13924 -19956 -11238 24670 16268 -3469 -19817 17692 8275 -23349 -23023 3151 -763 32980 -6763 -6370 -10201 -18849 24445 -28527 -22912 7973 -11740 22417 10552 26387 -13258 -91 -21518 -1792 36994
-24265 23295 -5523 3448 -3693 -20478 10408 -12800 -5696 22954 12952 -19549 13737 4084 34167 -10899 714 -13442 -8835 -18955 25043 9278 42411 15756 6501 6602 44268 -26789 36662 -40978 26220 -32064 7971 16356 -22978
-124 10648 13416 -24471 -3732 -3265 -77 4518 -13212 19651 -1667 25219 -9836 9704 -9501 -1934 -28511 25970 20626 -12516 4601 11230 2410 8644 21878 41065 29451 4949 28758 -28530 33584 -25641 -5706 -41024 4726
-23195 -8217 -27883 26770 -24304 2537 -7753 6081 1082 10353 -38125 22344 6199 -12784 12801 3115 18277 26128 16734 -3932 -23958 -1885 29744 10 -26026 -2166 -8967 4033 -12941 3252 -25660 13619 7886 17425 22409
-34666 1147 -16385 32986 -6210 35780 -8812 -1761 29772 -13397 4439 24029 -7864 28697 4097 -21344 3827 -30927 26135 -13932 36394 25924 22720 823 -17365 8055 892 -12191 6401 -31330 19380 -4290 5360 23003 14764
-28885 -12788 -15943 14909 25966 10601 14683 1364 -3461 -23983 -1127 18401 -10994 -25575 27914 -28667 -6210 -13179 11849 21950 3091 18115 -5799 -13570 -11503 -11004 -22298 -19412 -19654 -32326 20025 -7272 -11940 73 -13473
-4247 1674 21827 301 -20454 12263 9715 -3289 -4301 -32005 17970 -26642 -16068 5764 14038 -3587 -19661 9609 13370 -10015 25225 -11314 13846 -10707 -4136 7303 1323 -6715 4814 -27363 39266 -39937 -10290 4422 -4248
1014 -53762 -13924 29493 8669 -5217 14162 13649 27440 5378 -26072 18717 8945 -3614 -16119 23700 -2603 32229 12213 -14132 -17605 -24567 22271 -14641 -21862 14712 -14260 -49972 -23408 -25228 35972 -50245 -15220 -539 64671
8546 25900 10928 8000 -21234 15818 11076 7027 -25370 26807 -32873 -10090 -5323 34437 12139 28497 19848 -10597 61042 -17261 -43486 -6592 -7876 15086 24663 48225 14736 -17303 34579 -12361 16148 28813 7200 -26820 6810
45466 9361 47346 -28060 -4652 13205 -11941 15969 -40941 -752 -25220 -2650 15864 -14202 -13357 -2844 -25334 43264 -14564 31537 -5509 14410 11464 -16574 -13160 18027 -1430 -1910 -11521 12969 -32627 13519 -8966 19396 -6802
-1619 1629 7331 540 -10204 -12537 -7839 -4998 40397 17787 -18004 3216 -1933 -10563 -115 -19336 5921 -4718 4222 36211 3137 -6599 23920 -20163 -2134 -3968 -32670 15191 14707 -1043 49298 -21944 -7541 -1886 16371
-16586 10563 -15778 -315 -15091 3576 -12284 -13655 31215 7650 6913 -28517 -16077 33205 15879 -7899 2884 -33050 12042 16152 12593 -5206 16042 -27065 12626 -11467 -5486 23888 41702 -493 36268 -23546 -11466 2245 6177
-24081 -10699 -10287 -2402 -16027 -9306 29136 -7790 2088 -5434 3110 10397 2441 -20214 -6833 -29511 25070 -3599 -10055 -8731 -26749 -46802 -9096 7574 -3590 18495 -6791 -15072 -100 -14251 11613 -23782 9007 6002 9897
-18305 3075 -2128 -52129 7043 -1686 -3911 -17149 6884 17344 26818 30521 -19251 -8586 -17539 -18812 27419 -5094 -25274 13047 25798 -20476 -16833 565 -9161 -6472 10246 17538 8382 -639 -19429 18075 10656 4795 -20077
-26576 -29591 -34048 -11623 -16821 5356 3889 -21165 16111 -14538 10436 -21923 9557 6257 20379 -22575 -16181 -18077 -19111 -15234 -18571 3781 24913 -5107 -17813 8053 29180 -16839 -1993 16898 -32165 -14406 7522 11578 2155
-13445 -10587 -4815 -8009 1028 3730 -18849 4643 -7232 -32627 12961 26669 1406 -30023 9686 -22471 -10782 10917 -10319 10201 -19746 -18749 10119 -18410 4778 11324 9756 -7373 -4227 -4022 35222 -28142 -15957 -6457 25193
1019 -175 19585 9823 -10746 -25547 -17708 4263 -20996 -16671 -720 -2536 -9497 5598 4136 -2617 -12552 5138 15682 -10815 5056 -25809 -14138 -19026 27211 -31882 -16586 45441 -7579 -20074 5049 -8478 -23345 -5931 28824
-12296 397 10342 -36858 20136 43374 -28678 -995 -7606 20665 1429 9573 8412 -26529 -10143 18625 -8713 3675 -7704 -10710 -2666 -35109 -20276 6428 10302 17232 26105 -17996 30972 -26125 18578 -2328 -11527 -716 18535
18265 46408 23088 -19560 12385 23685 -5990 28015 5437 20530 -6255 11064 -8635 -26686 -21380 26559 -1377 -5721 9059 -479 -18150 -17702 -9301 28581 14397 51374 36400 -1158 53969 4568 -4609 2709 27812 -8929 -10430
