35 35
-39580 20736 3592 -39892 -17992 -7559 -855 -7341 -6104 25856 11614 27070 -14950 19003 -16149 -10133 -25123 1891 8691 -5249 -10755 -11198 3450 29958 18639 17885 -34674 -4686 -10210 18223 17329 -42398 -17921 23931 19677
9565 573 10095 18089 -45765 27041 -34814 25532 -7319 -33840 13673 -32300 4279 -30702 17888 -1222 -945 -13748 -25081 8025 19780 -8096 -16062 -43771 30858 -56149 -18469 3477 39752 3571 -51639 5699 14727 19230 19245
2522 -17121 -12047 13841 14409 9941 -19737 9052 -31649 22953 -16125 -8337 8718 -19595 -5475 21845 -28246 -8780 31917 12353 3027 15526 -28412 -17781 12098 -34711 -9830 -8361 3772 -19864 -23718 -23054 -22547 6924 4201
27294 4491 14301 7732 572 -4797 586 12906 14065 -19973 3932 -5522 -387 -24071 -18008 -30738 8016 4596 -5080 6185 -6791 -2999 13753 -5710 2036 -16933 16930 29657 29508 -6754 6677 20368 -17626 -17867 -8431
-14400 9046 30388 -22524 12922 -1366 -14930 16239 -12522 22399 -7040 11211 -145 8520 9303 11846 -11337 -4210 10413 16562 -7481 16188 -5507 29421 29808 -38695 3508 2137 12057 18993 -30985 -5181 4679 7550 -9131
17056 -7893 22812 -3250 2692 -25303 -5870 5106 -8463 -2811 -11779 -23941 -20683 -19898 -22898 8811 -9603 -9051 14862 -27544 -30578 11828 -17706 -24190 14333 -29987 8593 9547 9371 -24541 -20434 19276 -22714 -16328 1564
13960 20133 12871 12310 29791 -40429 -14949 -23281 14523 -5523 -6380 4999 -27814 16757 -3051 23652 -30207 3711 -14045 1098 5138 -32563 -5697 11836 -1355 1954 -24367 15523 -21635 7748 -11287 -15664 -24740 -7507 -15794
-11091 12664 -27454 18679 -10287 9893 12927 21811 -7551 17254 31543 23532 -7758 -21511 -30103 -29446 29162 11922 -16207 9444 24672 -45198 426 5298 6039 26909 -25998 -2436 -1784 -9213 -14090 -8700 5725 17150 16519
11829 -10132 4744 -3686 -10976 -38314 27623 -36432 -7472 30747 -11448 -35735 -29448 22548 16217 38200 -8390 7492 29925 4181 15343 33056 2597 -3719 19916 326 -4696 -14019 -1361 2356 5506 -12844 -6559 7348 27748
-7364 -26240 -37155 4690 -27361 25510 -19275 16910 -23312 -16120 10353 -17607 -1093 -12719 19383 -7819 21882 -444 -3742 8773 27179 -41762 -11804 5181 7016 -31770 6683 704 11221 -24400 -2188 -14185 20903 24343 -31865
60770 63996 -4455 11359 -11638 -5587 2318 2915 10871 6189 7231 -17398 17524 -42604 762 6306 -10317 -14223 13610 5566 22469 -34568 16042 295 8450 -2959 -15517 2594 10464 30398 7864 -30128 1367 -54467 39094
13948 -6355 -983 -20669 16243 -17474 17284 -18928 14673 26108 -1371 -41557 -31913 18482 22594 4237 -19779 13031 -15157 -7284 -43870 -8709 25078 33875 41648 11562 2596 12177 -6438 -11010 -4712 -25273 -9860 9380 39269
6058 -4660 -30944 25104 -1364 28448 -11828 9822 17152 -29956 -5455 8060 21100 -28671 -9915 -1558 12644 10221 -5016 5713 43623 -5561 -37282 -51409 -30575 -2200 7493 -32144 38140 -10983 -2153 24498 5462 12423 -4553
-23090 -5566 -50335 1236 19960 17429 10564 1535 -30653 25699 -5057 3392 -14322 -12455 -6017 -27665 22916 25397 -12550 -22652 -12251 -1473 7473 2024 -9166 39452 -416 -11156 -10668 -7914 11893 -10131 16645 13483 32366
1739 16642 -7446 24147 15369 -3007 -8320 -5333 -18900 16748 10593 -1440 -918 -9752 656 23248 22895 -6690 -11348 2468 1139 -482 -22191 -1335 14957 -29758 -16354 10934 -27997 -8199 -5428 7204 15012 -1174 -12780
16281 48120 7411 11025 19074 1173 -1982 -12631 -6802 -27252 35480 -17766 4159 -22932 13144 30297 6222 20992 5865 33055 23921 -14452 12838 16128 1164 7979 -11364 -20401 -10774 35592 5824 11486 31177 -16709 -5586
-2154 6241 20046 -11705 13917 656 -1597 -10995 -10804 1453 -12712 -34287 -21170 -9146 32205 -12231 -17685 -20122 -1340 14555 -19372 -6085 7844 12468 17313 9327 -4753 25610 12551 -7971 -25463 -937 -989 1147 -25691
-10686 33407 20464 -14902 6427 -19164 1408 17567 -12755 12629 -8468 11853 -25299 -8360 1238 -41226 9405 -8333 -29520 22053 -10014 -8472 35661 27061 9637 18159 -21456 40209 -12528 14309 -5430 427 10734 -9998 -21050
8285 8070 -123 13726 -21441 -15191 14128 13100 34894 -13025 -12678 -938 4563 -9441 37359 -6975 11714 -9728 -6704 -4655 35455 8483 14289 -33866 -12236 -15681 5432 -20500 20388 50278 -10981 13587 3416 -26523 19308
-15101 -25337 26002 -21944 -4031 22523 1018 10211 8945 8658 37638 -25464 -12943 22928 11911 4516 -7017 13541 -4266 -12217 -969 -14919 2937 7261 14096 -35871 -504 13751 -11612 -26509 -9122 -731 15738 20489 12790
-48957 -17830 10331 -17198 20785 -39900 5949 -25957 -17357 19234 3119 9473 -37346 43443 13083 -19476 13446 20779 3143 -17066 -19326 28301 1551 15207 4365 -13312 -9129 12107 -1502 492 21667 -4965 3355 30401 -2633
-19912 12232 24499 -34574 -14742 -1793 47008 -22510 17547 19123 11290 28256 5541 21920 10951 9893 -15660 37219 20613 -34395 -1885 16423 -33041 14485 22456 12355 -17048 -25461 27113 4129 39454 -26807 9895 24039 2198
6444 5747 -24335 17946 -17879 -16194 -127 -21706 3540 2567 27605 -16666 -36144 10685 -1539 -3678 7376 19696 -23986 4000 43767 -54334 64591 16556 -17105 15615 -20570 10959 -31532 -423 -51 -29072 28319 -9699 12492
-7004 -38777 -42159 14819 -34110 -30844 -7841 7540 13147 12988 17793 9357 3824 16114 11161 11321 16623 6982 -8745 -12907 -5638 -9767 12924 -17376 826 -14074 -33211 -27168 42017 -15987 -7819 -2096 11386 26118 8142
-5630 -3002 -309 17539 -18445 -21744 14818 -14132 6088 18838 -24589 4112 -21457 13251 1847 3098 -3979 -21083 -3473 -16906 10592 4258 -11167 -14078 1627 -4177 -3404 -4236 -8201 -959 -3881 -21999 4542 -6064 17432
-25047 6255 -7452 -5307 21934 -2130 -2259 -12856 2279 -7736 -10655 -10074 -5334 -4564 -3392 4832 -3628 33601 2436 -22523 -14702 1362 25640 -4906 -754 18541 41426 -14462 -29202 -19631 17203 12540 -5071 -18713 -23120
37279 -256 10252 21120 -15937 -24418 1352 -10505 2566 -48226 21972 -3426 6794 -13284 -14850 -5194 31880 -17208 -14416 22896 8995 -26130 -36643 -26802 -6359 -24891 -29898 61238 10932 -11493 12706 16470 -21917 5964 -18916
18766 -2569 -3617 8712 -3558 -14465 -2745 8942 -8290 -8748 -23946 9698 29278 -25408 -40570 1582 12218 -36242 10211 22905 9194 -6033 -19977 -20840 -22246 20444 36124 15643 -10252 18768 -5698 24242 6890 -40712 -4284
-28620 27031 23161 -18175 -1525 8782 -1271 10754 10183 16963 22761 30068 1046 12548 4902 745 -1762 -3434 -2376 -22405 -8124 -19897 3705 30369 4462 -14446 2512 -18609 -18481 18016 -1903 -20086 28591 -20725 9421
-1237 -19050 -38191 9806 -6624 28926 13998 49 -29646 9062 -9967 13308 -6673 5704 -11680 -7238 16857 -474 6207 -6737 16705 -5228 -33135 6919 14292 8348 -782 -13207 16070 -7909 7454 -9551 -2676 49972 24193
10002 903 -18025 -3933 -26651 39044 2618 35318 -28963 7264 -10670 -15168 1744 -29107 15050 -1711 -14430 3936 -11225 -32044 -9704 -29551 -7471 -17748 13408 18654 5785 -22452 -19781 -11245 -13709 -12799 -3834 -2377 31431
18998 -27296 4063 -10267 7443 6796 -7730 12751 -45606 -7305 14397 -15195 28800 -7659 -15884 31734 23050 -7923 26502 -309 -10359 28145 -20792 -23676 -2386 -7758 7617 -3796 15670 -10322 -27364 38801 20817 2978 9424
20654 -7590 6947 -18038 -9688 -17684 24542 5473 -8001 -23315 -36915 -16705 -27502 14768 37183 -20083 -4436 920 -17084 -9706 -37004 3261 35758 34088 -11168 24311 -2084 28516 1432 48429 -2648 -4939 -2154 -3171 17989
28898 53092 -19472 -845 -26004 11519 3791 -22334 -9546 24721 12904 20515 23249 -32057 -28621 -4026 8245 -14358 -11117 30283 49843 -39538 10960 -4937 34216 17047 -6290 -1390 12672 4484 1197 -48084 31924 -19915 5643
-8154 39558 27792 -5472 35682 4503 722 -5922 -13476 32390 10750 346 11820 -25056 -16454 10896 -3770 6851 26829 -10558 12593 -3251 -5663 9274 34829 49 7870 -5891 -4375 10237 456 8625 22254 -19537 -3906
