35 35 00
87 -57 99 -85 -87 -13 19 31 -33 83 20 -37 73 -71 -62 -16 -46 -79 53 38 -69 82 -53 -36 58 -78 6 75 68 -28 -24 54 -35 -26 19
-72 11 88 59 79 70 -21 92 42 -42 -71 76 -37 -50 28 -100 -68 10 -53 -4 -33 -81 -99 93 87 -77 -32 40 -12 -7 -92 16 -97 96 -75
32 65 4 24 -44 12 53 -69 75 54 60 25 86 -81 22 -69 -14 42 -68 -72 28 -95 -3 -82 -7 40 -74 59 -7 -78 84 -75 37 -63 -1
94 50 -49 75 -26 55 -16 50 -10 3 -29 21 40 -88 3 68 -9 8 -36 9 51 54 -15 -40 98 -43 -57 -78 95 -69 21 38 31 22 -38
-96 -73 47 4 17 -51 76 -62 89 38 41 57 -72 100 71 -13 50 -25 23 -91 -28 80 -97 -56 24 -66 15 -89 65 -64 -26 19 -87 71 -77
31 70 49 19 59 -14 -91 -35 -35 -92 86 2 59 -40 -76 68 -18 55 21 26 -72 55 -60 -60 -31 -73 -36 39 -60 -66 12 21 -97 -40 -61
12 -4 -51 27 11 -43 13 -87 66 23 88 -16 -95 42 -96 -19 71 60 -28 61 79 -51 -76 17 -11 -92 -72 61 62 -12 100 -76 35 99 51
-55 -94 -87 -42 72 -13 97 -45 -58 38 -40 23 -42 70 45 69 48 94 43 -35 -17 51 -57 94 -37 -18 93 -63 -84 42 88 -39 48 52 -30
-31 -62 -34 -25 -70 54 -15 53 63 -46 -2 31 52 -9 -76 -84 24 25 -90 17 88 -8 -40 -76 8 52 63 19 -51 -36 39 18 -48 55 43
-18 -41 -73 85 -79 -19 -68 2 -67 24 26 100 98 -49 -91 -35 89 -49 -25 64 59 -74 -24 -22 -25 40 -84 43 42 22 -14 -77 81 13 -93
-99 45 91 -47 28 14 30 -23 -39 31 -63 -24 -31 -12 51 -68 -53 27 8 -25 -99 98 -59 -5 39 63 31 12 -7 94 20 -6 -12 10 -2
-85 74 78 -57 85 8 -20 -39 77 18 62 60 65 -11 -33 90 -60 -85 82 35 54 -6 -85 -34 88 -91 36 -69 -3 96 -21 -37 19 -44 -44
-47 64 36 14 -9 -47 -74 -50 69 15 -33 8 55 -68 -11 -60 37 34 -45 53 21 -36 -12 2 12 -67 82 25 2 -63 81 55 52 -34 -81
-58 -31 -55 -58 -63 60 -41 -4 -36 -58 35 4 79 -32 60 31 39 74 69 -59 -65 -99 -78 10 -47 -91 -10 -93 61 6 77 53 76 72 45
63 -19 55 -42 46 97 94 -51 75 -39 59 -45 51 33 -77 92 18 75 64 -72 -73 73 -32 85 34 75 62 -64 50 -17 82 12 65 36 71
10 -18 14 9 -44 25 -32 -39 -25 51 -16 -84 -32 -42 80 -54 -65 3 15 -81 87 -11 31 -78 89 -86 54 -50 79 -11 -80 -62 21 -16 47
27 -91 -86 88 -16 65 -29 -49 84 -21 -70 -71 14 33 44 34 -31 83 -36 -8 71 -22 -55 -79 -94 -15 92 -56 -95 -74 92 33 -65 56 20
-31 -29 42 20 -46 -80 1 -17 35 84 78 -82 -47 10 -18 45 -19 11 40 -48 -33 75 94 12 81 -81 -47 -37 -96 -92 33 -26 -21 -26 94
33 -55 -56 67 80 -72 -6 98 -19 -97 -71 76 -66 -10 15 -14 58 -10 -70 -81 -80 -51 -28 -67 -46 -70 66 -22 10 91 -79 93 -65 -34 9
65 -6 -98 12 75 57 -9 50 91 82 -86 -73 -11 -46 -43 8 -76 -44 30 -43 -40 60 -77 38 -31 64 60 -88 49 -75 21 -37 -31 -26 75
-57 -70 -85 43 -80 97 7 -53 -65 62 -46 43 86 11 -28 -57 71 -68 -84 -41 -49 30 69 -37 -22 94 35 41 -88 -92 -35 -45 89 -20 48
-92 -73 -46 -94 -38 66 -40 56 2 21 78 -5 -58 60 11 1 -89 91 -31 -76 -82 -88 9 59 75 -33 74 -71 -45 -97 27 -86 -70 81 -80
-57 -3 -70 49 99 2 26 -7 44 -14 54 95 -53 44 -87 -79 62 76 31 -30 50 48 94 29 -97 97 -45 -83 78 86 88 71 -18 68 19
-20 -31 -56 23 -88 -20 -24 57 -23 70 70 -1 31 45 80 51 -6 27 44 -78 30 41 -73 -3 -32 -87 -66 -62 -55 53 57 -24 -79 51 99
85 82 -75 41 -42 95 -39 57 26 -95 36 -74 -50 -87 71 -78 43 -39 -100 91 29 -87 75 67 -92 27 -27 -16 -1 74 -17 -17 55 -42 74
-87 -48 85 20 28 41 -94 55 91 -81 25 63 12 86 63 2 -36 26 -73 -70 35 54 -47 -82 -98 -74 -49 -65 82 9 -91 45 62 44 -36
-11 -16 -30 94 -76 -11 18 88 52 -47 0 -47 17 -74 -20 -3 61 85 50 29 87 27 81 -78 -42 -61 82 -98 51 25 -84 91 60 -63 84
84 -24 -48 71 -73 5 -29 -19 73 -53 11 -81 58 -55 70 -14 83 -54 -84 55 4 -94 36 6 57 -90 -28 47 70 9 -19 54 86 33 -26
-88 -63 -5 -57 60 -8 5 80 -51 50 -1 36 -18 45 2 -64 99 8 22 -46 -85 33 26 62 -48 -65 93 56 -80 25 81 83 13 -25 -74
