35 35
11135 6987 10032 -12237 -23474 -12249 -14858 14053 19757 958 -11512 7492 38450 -7455 42126 24741 21221 -9519 9990 6269 -2280 10404 -18128 -3934 -20062 -5444 -3392 34879 -9546 3838 -8526 29764 7422 10256 8605
-7685 -12680 4971 -3173 6976 -28594 -14740 4679 34959 14360 -36393 12462 5478 18721 -20932 22887 16872 -27342 -6963 -28223 -510 -23325 -3030 -5020 11152 -2635 13188 2325 -14025 -12655 2095 17126 13219 23766 7337
7011 72754 -1445 8892 19846 13387 -217 -25941 -6572 -36804 12098 -29080 -529 -25380 -17675 1048 13119 24579 -15375 -34567 5848 -15103 -1090 -8049 15539 -12915 36723 55580 -7650 14745 -42797 23972 -42826 32647 3436
-11083 -15784 -21730 -1513 -7016 6544 7866 -8649 19586 29331 -3644 33626 -25790 -87 5366 124 -28509 13873 801 34367 44039 4146 -22695 -6834 -1802 17731 -2230 -28778 -12084 27047 -31655 -11966 -31934 10803 -10236
-23915 32729 23208 -34366 -5043 14708 -2518 -28224 23323 -5600 -717 -12011 16600 38610 -19233 28585 25535 -5406 -21995 -39568 16250 -20109 -15361 16694 9150 24384 12701 2544 -18585 -18827 47512 -9414 32796 28931 5214
-8719 -1047 -1293 -13669 44714 38153 21479 15767 -6439 2444 2222 -3752 -7076 -23396 -16767 -11302 11193 4511 36029 -20907 13374 -4500 -6486 23569 -20146 -15163 -7886 31863 -11236 20600 -6808 -21336 -35172 4659 4538
-27020 23663 19148 5520 -33805 -8919 5476 -23453 -32251 20217 -7126 47494 1681 -20170 -6514 -14481 -26118 5463 2754 34191 3421 -47656 -4572 -25207 -7553 -17859 -12847 -35989 2944 3737 -45230 6912 1434 -9331 15421
6194 -8108 -9426 14604 21854 -46086 -16769 -23932 18975 22956 1000 27898 11995 -584 -12151 3844 -12277 -29030 -34745 1604 -45919 -12849 -10586 9508 62390 -8807 25868 -48024 17335 -3699 17028 3496 -8738 -19256 1637
7797 -16772 17749 4729 13812 13274 5130 -204 -1653 -10395 -9739 -11064 -23839 65384 692 48086 2274 18427 7451 -18935 7432 16963 -18532 -15936 17098 10378 22622 -9981 6074 -29626 41622 11076 -1932 -13421 -10137
4694 -20704 16781 -14284 21354 -52270 18717 -4389 15233 -24539 -52039 38547 988 -2029 36543 -22259 1940 13937 7232 -3651 9346 -21790 18430 -19233 -14035 9246 -29212 -7944 1123 -26191 4971 22507 5728 2334 34326
-28583 11178 16380 -40624 -6334 -10124 -23283 -3768 -16895 -52173 -9574 4298 10882 -40017 12882 -38767 -1195 16452 9249 2242 35386 -3060 2671 -26716 -12108 25595 -3733 35547 -22651 19666 578 23199 -18928 19259 -6063
6791 -21552 -3236 -36704 27334 22567 4948 44647 -21970 -13072 24993 -28498 -30289 -10749 2927 -31032 -17422 16921 54205 -19922 20007 16687 17797 1173 -15280 -9081 -19996 31968 -3935 6339 4100 -10053 -10920 10158 -21943
2116 -24584 -3203 5580 -5084 10977 10468 1329 -433 2733 25196 -31949 -16458 -23008 18316 -22569 -34703 -4273 11497 -6472 -21925 26614 -11258 -4780 13943 1174 20923 13385 5207 24446 -9506 3657 -26050 -2071 23302
-6305 15412 -16287 52876 -14773 21905 35431 -7337 -26695 2415 31726 10315 -20053 -658 -9921 -12154 -3322 2128 9554 14368 -43579 -7775 25451 33387 -10353 11649 -10809 -20885 20476 29191 -25153 -1239 -9685 -39915 12435
-26309 -10083 -1852 84 -8867 -48520 13723 -8787 -127 -2393 -10766 8656 18691 1934 -28935 -24508 12081 -21159 21841 -8686 3189 -27740 -6709 16610 -29349 603 -5158 -7068 -28066 664 12286 8840 251 11081 5108
-945 -1619 -32372 29626 10558 -12019 7011 -57688 34521 51000 -15578 10124 -5050 -20250 -15857 3774 18476 -11326 -32930 -30267 -28417 8058 -40155 11577 49311 24355 33327 -37471 -20262 -29312 -5860 -18704 -6273 -7535 24019
6841 -52481 35507 10953 -52590 -20010 -18697 8251 -11466 21587 -14155 21747 12207 2545 2472 7396 22454 -14937 -2351 37334 -17637 195 -18815 -333 -45302 -11087 6473 -25209 7580 -12080 -33477 11459 54432 -5074 27960
-4392 5969 -39565 8265 -10231 8714 -4628 -3496 12876 -31829 38836 -34236 -4406 33616 -10090 -20165 -7356 -31675 -1401 -5276 14754 8014 -7270 3136 21912 1148 19359 3903 -13699 18682 37082 12899 3246 -12749 377
23577 46055 7439 -21615 3982 8829 -6229 15278 17213 -12471 23226 -14829 19202 -3359 -47782 10078 35139 4633 -37571 -31968 -874 -21828 -9693 17811 -3977 -13772 4893 42475 -2701 -13634 14707 2904 -3750 16017 -7915
-2816 8030 -7528 2346 -17199 -13413 5628 -6326 2635 294 7544 -12634 3338 -26282 -10989 24436 7636 -12999 -40929 -30892 34610 3046 -16189 20444 -3084 -1026 33911 30355 -33078 -20190 3764 -25846 260 42031 -31402
7815 -1681 -8717 -19852 -2083 -13029 46357 -2684 13830 -8954 -6365 4115 25242 33972 7593 13445 6336 599 -16106 -4584 13234 -10687 -16734 24727 -19400 11093 -32753 -593 -2146 6223 5267 -21241 12412 -20352 1743
-2537 -2117 -962 -1494 -16723 -51800 42617 3462 37292 6644 -44361 14763 5562 21177 -12880 8741 4783 -4296 10978 -28533 10437 -15187 -18603 5884 -38351 6008 -13618 -10154 -19213 -33754 -1302 9952 -27271 45814 13308
45006 33732 -7721 11696 -4305 -28685 8205 18262 -4105 -13580 4027 -14072 24739 56408 29501 8092 3028 -6029 -3394 195 2577 17155 -29804 -40162 -7892 -7581 11515 18871 -10529 -10162 21002 30842 -34410 26385 -20389
4920 18466 -22698 -28902 -22187 -11239 2708 -3213 -12453 -14198 21219 -4812 12502 83 24178 14124 -37250 17814 5637 22302 6909 19373 -10189 -547 -8537 7883 -22413 4059 6106 21255 20056 -17489 -28662 16348 -2298
-9211 -22923 12340 11047 4009 -21526 -1027 3408 18196 -8416 12899 -3611 18093 12756 25920 -12243 30458 5973 -6594 30500 5471 15043 -26614 -15898 -301 -9009 7772 5716 -20723 44742 -18564 43551 25539 -17266 25318
