35 35
-2456 13866 13770 -5111 -24936 12032 -1574 -21348 -3901 11329 31101 -24422 14715 -2323 29167 7806 -17839 5025 -119 36473 -57 -28951 2258 -19665 13127 3093 -39443 -20803 4052 -14648 -8283 -18856 2887 -29812 -38934
10164 2486 -6838 17808 9602 -4875 -55860 33090 -4048 923 15436 -39471 -1028 18575 -711 -3218 5111 48284 -29854 11340 15822 -9631 -7594 -2722 24093 19077 -10354 21687 31269 -7216 5514 402 -14934 8549 -7519
20661 18957 -5919 -3753 -3667 -7450 6927 -3151 2509 -4535 -5402 -31290 -9545 41996 -5203 24874 -2535 33304 -15640 10068 -23433 -41958 27797 -23046 9310 29058 -12847 149 -17895 6986 3318 16714 -7179 7373 8727
32168 -103 30103 24176 -46040 -17877 17306 11034 -34625 -10487 -17165 38682 54 -6826 12756 -9844 -3045 -14577 24498 6469 7371 -2939 -34160 22097 22284 21103 -29975 -49665 20058 -43799 -51509 -20829 10817 -29769 -34990
-6230 13056 -20265 44954 -24490 13306 -16866 -2041 3271 12253 29228 -31362 28350 -28604 3662 11714 -289 -2892 19763 28254 35842 -33489 3081 -9523 15905 16151 -19236 -23232 12345 -24217 2079 -7435 34804 10776 -51396
3277 -51347 -34225 32947 8720 11649 2003 -4477 7099 -6888 -12324 33446 19504 -6603 132 19911 -2480 -13721 793 -7869 9796 -8993 -8216 -6103 -16485 491 27886 19298 8725 -6220 -19471 -12441 8887 37794 -41456
-20116 -25645 -22431 -17700 -6349 14843 -472 30528 1133 35730 22492 -10622 34339 -13209 12171 -21171 -3831 5183 -17550 -2378 2166 21834 -31104 11408 -25675 -5718 15084 16419 306 12546 48957 20585 15379 28171 15339
10290 -22172 -18711 22296 6203 19672 -8882 18465 -5274 18332 8208 527 42143 -19043 11887 -14061 23884 10990 -20048 8194 2499 3058 -15531 12947 376 -8336 -24151 -7252 -2705 19604 19040 932 -270 -27005 -16658
14441 -3290 -9674 16857 4762 -21221 -21770 6580 -28454 -17979 53900 -26416 -16947 -1934 -8389 -9712 20447 19813 -975 8819 -13768 -23224 -15865 -11079 9598 -19611 -5799 40684 -7603 -1365 -19811 26744 24815 -1355 -44191
7638 -2211 20577 4624 -17428 -1637 6383 1599 -7100 25107 -46911 -10974 24044 3293 28210 3765 -9791 -12874 9460 21713 14257 19227 21095 20303 -9486 7805 -11812 -34172 -9326 5003 5440 -4559 -3301 42584 44907
42826 1903 -24499 29111 -14015 -42385 -31281 -32215 -10974 -18832 1416 -11611 -18807 4375 -3723 22370 40119 8149 34593 -13877 17907 1990 -7687 -11951 4122 14115 17307 -10266 12386 -4920 -3165 -21245 29970 28955 -36778
-305 4866 8293 2428 -22990 -36211 218 7518 2341 -16362 9483 -27864 -3527 -8602 18970 -533 -24318 -2613 -494 25343 8390 4197 -11181 19189 -10119 10978 14292 3964 37033 4241 12251 19500 9550 15396 30033
-6918 4398 -51490 24388 33133 -8509 741 -39423 -851 -1968 -1361 -24262 16703 -3592 -42217 14 -24670 262 -37919 3060 -30568 -14788 17803 10393 12461 1031 -6085 702 -18430 21186 10711 11768 -17908 -10202 -809
13366 17873 10580 1029 -13554 -10265 157 -14209 -25928 27809 -8920 -10247 -7635 8623 8265 16042 -2693 -3371 -31009 -20719 8155 -6233 29457 -5447 18581 20914 -32842 -6564 -12459 6001 -33872 2608 -14233 -11057 11327
-10134 16335 -2141 -3722 9603 18164 723 -20425 -3461 26245 19713 -17499 29866 -630 -32950 -21504 9626 21349 -32572 15761 -15225 -11061 -8924 -7629 -4102 -11896 -18406 -16453 -42835 23100 -3004 5611 4950 -18672 -13684
-42498 11051 1851 -8418 23597 10215 -29085 3125 14055 -30327 18768 -17075 -8642 14495 -9685 17076 1769 34709 -1449 -4862 -11063 -5209 18437 -41798 17161 -13700 17673 -3645 -4702 -21234 23788 -23467 -19815 -28183 -14748
-31238 -35153 -20831 13002 19197 -8182 -3474 32354 10836 -23303 23163 -34458 -17112 13093 -784 8397 -16431 29635 -33840 -7789 -43955 -24400 -7120 -8491 16995 -9399 20546 5359 -12613 -31768 32162 25334 -23183 -18319 -21309
736 -5008 6727 -49809 20864 -3628 33210 -38568 4656 -11547 18147 17366 -17629 1966 -7207 122 -13676 3098 7384 -11274 1436 -16926 30137 -5265 -11641 7955 13742 5062 23699 -20288 -14286 -27867 -2172 -6778 -4116
16613 22633 -20094 26665 2538 7053 -19825 -1022 6477 -21092 -14142 5487 15516 2244 -10361 30360 13339 16615 22731 15769 25929 -4939 6580 -1934 18860 14168 -4781 -15299 22951 4570 -1230 -14108 -20927 12712 -15640
1669 -2467 -3681 -26046 20328 23357 6510 7779 -19275 35562 -21570 34367 -31461 24876 -1217 -13521 5761 -14688 -8872 -39689 31131 19191 -5712 12584 -277 10446 -5314 8633 -10073 19227 -3534 3875 -53518 15500 8416
8720 18944 -9072 4350 -9187 -23029 -15746 -19952 -2969 12940 -5907 6713 14409 9546 -372 10220 3470 17452 26196 -1700 8408 8626 -28024 -28428 3307 -10072 -2104 2550 -5752 -390 -16750 -7126 24203 15424 -14995
-27869 -28727 -20018 -12632 1378 -26263 8036 27629 2400 -36504 6541 -18062 -11512 -3427 -19697 -8514 -433 5404 16674 -27339 9991 -9153 -594 -7443 9247 6801 6109 -14344 8748 -19419 -8700 9801 14901 10671 -6308
