35 35
-41 -11 -19 -39 -60 -22 49 54 76 69 -52 55 15 72 -94 99 67 42 -30 -77 -60 -53 4 -40 -43 -50 -93 16 51 48 25 60 -64 -95 -80
-74 -66 20 31 -91 -12 79 14 54 50 20 52 -34 -38 73 -60 -48 -81 44 12 -74 45 -31 -8 -5 -84 -83 -45 -98 73 -75 80 -94 -5 10
67 34 -12 -70 -13 88 51 89 -47 63 61 -7 -86 30 88 -23 56 -18 46 -52 77 13 -35 82 -35 88 58 -56 45 -98 54 -39 36 -59 -9
-78 79 -59 -89 -68 54 72 -25 69 2 -88 96 -93 -6 41 -45 -79 -47 -30 53 19 -42 10 63 53 13 17 -87 99 8 4 -79 -13 -4 -68
-31 -51 54 -6 68 -95 7 63 -87 51 -46 -82 72 7 -61 25 76 -53 85 -11 100 -53 56 -88 -54 -37 -34 -33 0 62 -51 19 62 53 64
-21 59 -80 93 22 71 -54 40 -7 3 29 68 -21 76 52 68 75 50 23 37 46 36 -97 63 87 65 -89 -45 -24 14 -82 56 -28 -62 48
44 60 44 -66 -48 -54 63 -81 -25 39 21 93 -37 -80 -35 -100 66 52 -97 28 38 18 -11 93 95 -97 62 0 -75 50 98 70 9 41 -97
11 37 66 30 -88 -46 -99 55 18 -79 -80 18 38 72 21 -35 9 89 55 -49 33 8 63 83 33 13 80 2 -79 -30 5 33 -93 -79 -88
70 -25 64 24 93 36 44 10 -27 -35 81 -12 24 20 -58 76 -48 0 38 -65 -67 -100 65 -15 -78 -65 91 5 93 62 -33 12 -64 -69 -65
80 67 30 -11 -61 95 -80 27 19 40 20 -56 42 70 32 27 -98 33 -8 -12 5 27 -72 -91 -31 90 -24 81 76 -43 -85 55 -77 -5 95
-88 -60 -86 -10 9 4 60 3 96 29 -66 23 32 17 -86 70 -79 -9 48 81 60 37 -93 40 -38 -36 5 -83 -62 -100 62 -50 91 76 40
-1 -71 -51 -99 -76 79 86 -3 -40 3 11 80 -26 52 27 -95 11 -87 -88 -100 -25 -24 6 -58 14 -44 -97 15 97 29 -96 -5 8 -46 -54
-17 83 -69 80 93 -16 -59 72 9 93 -2 14 -46 -39 26 -46 -14 52 10 29 -84 66 -18 31 62 62 -15 -94 -31 39 -48 52 21 -66 -18
-37 -32 23 -66 27 15 -18 -60 19 43 16 74 80 -82 -17 8 -66 100 40 15 61 1 100 18 71 -11 20 -28 -91 4 54 -77 23 -24 -43
-51 42 40 -10 -40 -68 56 84 -89 74 -33 -31 -93 -34 -91 -28 77 10 -28 -56 -70 61 65 3 20 -32 -44 43 91 -17 51 -60 -76 -60 -20
-66 -28 -65 -82 -66 60 -65 3 17 1 -38 90 -73 23 -89 -28 53 72 -64 -95 -59 -46 -88 35 96 -5 -15 -65 19 25 -35 3 47 -50 21
81 -91 56 -66 27 -94 -4 -34 85 69 -23 -44 -28 -52 -58 -23 -61 -54 -11 74 -59 84 -42 -74 -48 83 -59 6 30 -8 -74 -40 -49 33 -6
78 -11 41 94 -27 -41 -30 -21 31 -32 -29 59 8 18 -53 -19 59 82 -10 36 84 -78 77 -11 52 -32 -34 63 20 49 -44 -53 -63 47 92
11 -94 -39 40 37 30 -89 -55 88 29 -7 -82 -63 -76 8 73 58 -19 50 98 -68 68 -37 45 -63 -89 -99 -65 99 -2 -74 -41 4 -13 100
92 67 -90 -64 4 39 -21 23 76 -47 81 -1 -89 -39 -52 -92 -56 66 -79 89 -97 83 40 -62 81 -62 -36 -60 -8 1 90 -67 -32 100 -30
72 -12 -1 -56 -87 53 76 12 14 -64 10 -28 -70 -24 -7 70 -71 -75 9 -33 -95 -3 -19 96 90 82 35 -78 100 34 -58 22 72 42 16
86 -56 -9 -53 58 -22 58 -71 8 84 -28 -23 63 -3 37 80 -48 -67 -40 99 73 92 33 96 92 -83 88 13 89 29 -72 24 23 -30 72
-20 48 -21 -41 -95 -88 31 -67 75 78 70 54 -70 53 64 -72 26 55 11 -29 46 28 -42 -92 -33 38 88 91 -40 -43 62 41 -96 91 50
-91 -98 -19 -58 77 -92 62 -20 -62 15 -57 -84 91 49 -22 -39 -6 56 19 -47 -78 -44 -60 64 17 -3 -25 -93 -49 -34 57 -40 -32 88 -47
96 97 -86 -75 85 -21 -81 52 -31 68 -71 30 -39 35 100 -36 58 -95 4 21 -28 51 46 -71 -99 -89 87 -88 -70 24 -35 76 -30 -71 -100
-95 -41 70 57 28 37 36 -92 49 -30 58 -88 78 13 17 -52 86 -33 95 -86 -81 56 51 -69 86 -75 -4 11 -55 -25 12 -50 34 -19 57
-88 69 -58 71 17 -37 -22 29 -60 91 96 -61 76 -87 84 41 -68 39 -9 -37 -25 -34 9 86 12 84 -53 12 -32 -21 -31 -70 -53 -39 -100
64 24 -72 -58 15 -82 89 54 45 52 37 -15 84 -75 26 97 0 93 -45 -14 4 -62 33 -85 -44 -89 -66 -14 -92 -54 -64 72 70 -36 65
-16 -67 3 88 78 -46 -26 -38 88 0 38 84 100 30 -62 -65 84 -74 19 50 -67 -20 84 -31 -11 80 -44 -90 50 -30 75 84 3 -73 22
-70 -19 96 -8 -82 -55 -70 -99 -55 10 90 -70 -6 67 49 -57 100 -71 77 -82 18 57 -26 28 -44 45 -47 -61 98 -70 11 -72 12 7 -30
30 52 0 -18 47 61 -79 28 -46 88 -24 -53 37 -45 74 56 23 -20 80 -99 36 -26 -96 26 -28 -66 -64 0 -4 -7 70 -74 96 -80 -42
-8 81 -71 -81 85 -83 -54 82 4 1 5 -91 75 86 90 76 -29 -37 80 97 -15 -87 84 85 10 -74 5 -14 -79 -25 -6 -36 -95 23 -17
40 -10 29 21 95 81 -75 54 55 61 -7 -20 -68 7 -41 79 92 -28 12 27 32 39 82 68 10 -44 -39 74 -39 85 -93 51 -26 -14 -29
-82 -34 -54 73 71 58 -85 -50 90 22 -41 18 -36 32 -70 91 -87 19 22 82 79 78 -58 53 89 77 10 39 -49 96 60 -81 -38 56 92
83 13 58 84 -48 -21 -58 21 -7 24 1 -17 38 -81 55 -31 48 32 11 -50 -30 -12 60 59 -11 56 18 8 68 -76 -50 0 -13 -93 -17
