35 35
12 52 56 8 30 44 94 44 39 65 19 51 91 1 5 89 34 25 58 20 51 38 65 30 7 20 10 51 18 43 71 97 61 26 5
57 70 65 0 75 29 86 93 87 87 64 75 88 89 100 7 40 37 38 36 44 24 46 95 43 89 32 5 15 58 77 72 95 8 38
69 37 24 27 90 77 92 31 30 80 30 37 86 33 76 21 77 100 68 37 8 22 69 81 38 94 57 76 54 65 14 89 69 4 16
24 47 7 21 78 53 17 81 39 50 22 60 93 89 94 30 97 16 65 43 20 24 67 62 78 98 42 67 32 46 49 57 60 56 44
37 75 62 17 13 11 40 40 4 95 100 0 57 82 31 0 1 56 67 30 100 64 72 66 63 18 81 19 44 2 63 81 78 91 64
91 2 70 97 73 64 97 39 21 78 70 21 46 25 54 76 92 84 47 57 46 31 38 31 75 40 61 21 84 51 86 41 19 21 37
58 86 100 97 73 44 67 60 90 58 13 31 49 63 44 73 76 76 77 73 16 83 100 4 67 51 56 7 36 77 10 95 28 10 57
0 54 23 60 9 48 39 40 97 69 84 35 44 25 11 83 8 61 83 12 27 100 34 0 35 10 10 96 39 87 53 5 40 42 66
15 90 71 55 87 39 5 88 49 97 100 32 4 60 81 83 53 80 16 53 14 94 29 77 99 16 29 3 22 71 35 4 61 6 25
13 11 30 0 27 94 66 25 64 92 5 47 44 85 29 63 65 89 59 41 87 41 36 57 29 7 92 33 34 64 59 47 76 55 13
2 48 46 27 12 37 99 25 48 83 20 77 13 9 35 55 62 76 57 18 72 64 10 4 64 74 63 77 15 18 91 84 32 36 77
10 39 75 35 87 23 22 30 37 31 65 58 59 7 14 78 79 45 54 83 8 94 12 86 9 97 42 93 95 44 70 5 83 10 40
36 34 62 66 71 59 97 95 18 3 8 62 48 19 15 98 28 8 9 80 84 72 21 43 66 65 79 71 13 89 78 49 22 5 14
59 65 11 53 49 81 28 77 29 47 92 26 41 66 1 20 50 73 7 59 4 72 37 76 86 25 19 0 14 24 15 73 55 93 93
3 73 87 80 68 100 37 94 41 3 61 27 19 33 35 78 38 73 14 80 58 5 99 59 19 22 40 59 78 32 17 47 71 3 94
39 2 97 99 9 66 60 37 85 59 38 28 63 10 8 8 35 81 6 60 100 96 66 24 39 64 41 52 34 10 11 39 80 8 4
89 74 64 92 25 89 29 19 18 6 28 26 7 8 33 67 74 95 32 99 33 96 5 51 96 83 63 35 62 71 39 16 10 69 8
35 23 3 55 41 76 49 68 83 23 67 15 97 61 13 61 60 75 33 77 71 15 39 72 43 76 77 59 53 11 33 88 34 37 8
76 79 23 9 62 46 76 43 9 2 57 70 28 31 69 4 68 84 10 39 26 52 82 52 4 93 85 59 94 21 33 35 67 57 44
28 69 86 37 78 54 94 14 48 25 83 18 59 33 28 99 25 81 46 77 51 39 62 9 32 49 43 33 15 100 77 9 68 28 47
12 82 6 26 96 98 75 13 57 7 8 55 33 55 0 76 5 5 3 15 3 53 58 36 34 23 79 10 57 6 23 69 54 29 61
49 27 36 63 84 9 71 4 8 25 71 85 97 77 88 11 46 6 35 83 7 24 27 17 82 34 40 16 88 69 44 3 62 46 32
45 55 2 49 64 94 87 14 90 63 68 68 75 75 2 23 82 27 51 65 75 85 71 57 38 39 0 7 1 46 39 12 68 41 28
31 0 14 45 91 43 12 58 17 53 26 41 0 19 92 31 60 42 1 17 46 41 84 54 8 97 93 20 64 0 14 61 0 28 72
57 71 50 81 89 70 7 96 70 26 87 1 87 95 69 70 40 9 19 94 84 15 87 71 45 87 85 5 53 13 43 10 50 94 91
38 63 98 33 99 91 86 66 43 80 35 79 20 10 98 80 61 13 66 31 24 18 82 97 72 61 39 48 11 99 38 49 27 2 49
26 59 0 58 1 81 59 80 67 70 77 46 97 56 79 27 81 63 75 77 0 36 82 48 47 81 53 62 7 55 77 100 13 78 24
81 24 83 26 91 18 2 2 14 25 47 7 72 10 83 14 10 18 96 25 65 42 78 93 16 32 70 15 11 47 5 58 71 89 84
27 73 86 96 88 77 43 95 48 19 43 62 96 61 24 20 92 66 98 85 82 96 20 64 73 67 69 30 3 23 13 97 97 66 58
50 42 0 44 57 86 54 85 82 14 8 1 73 41 66 23 22 61 43 86 0 9 21 30 79 44 44 75 40 76 99 56 17 100 67
40 51 20 25 32 0 100 0 73 40 66 96 29 93 38 81 93 13 1 90 92 46 100 32 52 75 31 8 58 97 75 99 13 61 90
46 61 89 12 34 96 78 96 24 36 34 4 96 13 73 85 72 18 50 70 36 24 67 10 82 29 51 80 43 11 35 89 39 24 0
73 86 44 34 9 46 34 80 41 48 52 92 19 36 41 55 39 31 22 49 13 51 67 59 94 44 95 48 83 85 48 21 70 58 56
45 4 90 91 11 3 43 70 89 45 77 44 84 8 66 100 88 83 66 46 77 76 6 24 59 91 39 46 26 97 68 37 0 58 28
79 27 37 48 16 82 24 60 66 32 92 65 19 74 97 32 16 72 38 41 97 96 46 43 88 42 77 25 9 34 19 88 28 56 1
