35 35
84676 90749 87433 89678 84831 91734 91884 80087 82664 95016 86715 115051 87105 93150 83984 84316 92350 96025 87637 92807 83646 78366 69894 91385 78068 84849 81966 77106 100180 65480 89333 85520 86206 91065 75156
94385 107517 94913 101870 94318 104864 96663 82936 97538 98790 101484 123966 93449 95576 102107 107060 104593 105913 98415 84745 104719 93480 90859 108202 89009 103958 80822 99283 112312 91380 99964 93400 90908 101657 93240
92973 92137 88057 101353 88620 84997 91402 82438 85453 85851 84678 107039 89137 95178 86896 89295 87363 95143 104927 88086 91218 79069 76615 91749 82931 89517 85750 92016 95453 73873 96273 88016 83062 92420 85586
94860 100394 95608 96065 95118 86415 97391 89018 79469 102137 92818 121151 80049 93710 101259 99011 101666 98219 95242 84050 95637 98187 85788 106698 86431 97529 83199 85052 110957 77639 89798 89845 93852 105867 88172
84337 88017 85233 87394 81688 79684 89208 80994 84178 90086 76952 109521 80875 86147 91589 87205 95787 98918 92688 80874 86690 85869 79737 88693 74858 93247 76585 81009 98426 72969 84026 79469 77635 92063 77108
105585 88915 90639 95219 96776 95973 87754 87888 92603 98183 96835 125270 90298 93405 97507 97064 99702 99251 97137 97285 102734 81599 85630 99210 98626 107949 82632 86134 115794 68572 88652 94913 92285 99319 93056
66527 74807 71007 76489 62194 64230 81867 66216 59945 83430 80395 94564 73236 73238 82203 77922 81951 74673 69210 66670 74118 68634 62119 77676 61436 75272 58945 66804 79694 62505 71440 75499 69234 77942 69166
89458 88797 105850 90773 88320 87841 86629 80093 85590 95541 102938 112069 81663 92432 90670 85224 95063 102914 97891 84248 91423 83178 69401 86485 72437 90715 78931 88832 88847 68928 92566 98308 89606 94093 89920
83768 87686 78260 83511 83169 85826 78326 64519 79945 88632 77536 101549 69876 92620 86576 87689 80983 84297 87054 80120 85263 76743 68776 89262 77608 82179 74296 71483 100397 62857 82148 75277 76867 89250 68886
80844 79086 75039 81868 63391 80921 70894 69778 68479 88728 78358 98506 76021 97620 77073 79925 81008 81760 80426 78362 82924 68284 61112 79449 77911 72322 70992 67823 85371 61991 81195 71945 73629 73592 69244
83852 94569 91001 89871 81268 94170 85237 73087 89737 91375 101859 112014 86842 84255 95711 85719 90808 100130 91419 76960 93018 76805 84838 83157 77258 99397 75531 79940 99866 77442 92081 91233 81499 90347 79983
76725 95451 84381 88745 82467 82733 86335 69712 81009 89197 88177 102297 86509 84406 98779 87321 84300 90278 89182 74582 90900 86015 83104 88147 75640 89474 76718 89263 94655 76841 92991 85574 75453 89346 84697
93538 97860 89532 90935 87523 85859 84895 77272 77044 97180 84597 104054 68310 91825 103934 95223 82401 84639 84349 82598 84035 89380 80175 88669 82065 91917 77957 76321 104263 79710 89992 83682 85090 96838 70345
97612 101744 99427 99353 84847 103837 96456 101221 98527 108664 103170 124541 94420 96816 99678 99115 111988 104200 105450 99901 99342 93461 74604 100015 87106 98516 89168 86382 115400 80534 100173 96434 100908 100355 82503
78455 79821 81350 87236 71350 85274 74943 74110 72940 78410 83842 97196 82259 71004 82863 80684 77291 84797 85439 74941 86098 70171 69348 82616 70243 83284 69556 80991 84805 59939 79380 92396 79032 85465 77702
88031 92539 85905 88736 82618 82472 87774 80291 78181 95213 84460 106769 71082 89649 91611 88155 93809 94169 90594 87393 85196 98878 72280 98315 76694 85912 76835 78702 97966 76141 81525 82378 80012 91154 74996
82077 86253 83546 85292 73388 76201 79460 70016 76243 86804 81323 97383 69711 76088 90577 83670 85366 80966 84325 74783 83131 82772 69987 88428 70803 80107 62282 70908 97173 61807 81532 78611 81140 88887 70049
93383 89123 83853 87781 82860 85210 84093 87264 76228 94774 92569 108491 71857 92584 92805 84424 101372 99161 94180 75632 93347 82853 67829 87428 73957 90292 84212 73538 101550 80331 78204 79685 90639 91191 75912
71074 88031 78415 80960 82435 76282 76807 62382 81338 86551 75834 96477 67379 83014 97775 85290 72981 79912 77238 59573 76887 68014 65444 82797 65246 83097 66086 72724 94401 61199 80568 80668 79295 86663 72398
82382 83690 85306 80892 81381 84528 78606 83777 90640 92166 91294 107200 75460 88916 89451 87311 83903 90949 90137 74615 84580 79010 68994 78912 74480 90040 69791 83340 96320 74452 81835 85221 80487 89014 79908
104945 100289 100512 104425 91906 101541 105965 88899 92212 99774 110930 132224 95648 100049 98851 106031 96200 101375 99340 105547 100725 95231 86316 107039 98250 99967 89702 94965 114975 85452 106084 98623 91857 106839 91613
85940 87011 70421 90532 81139 85820 77848 71664 78834 89949 82877 104893 78979 90176 91710 97573 91063 86057 90870 81847 90977 74276 72636 91715 86218 89201 83788 79412 101847 68102 79217 82867 80079 90695 77342
87647 95594 90344 89002 79803 95618 86715 79899 78175 95347 95040 108081 84998 98530 82417 91553 98253 101562 92007 84594 95941 82928 73555 86883 82597 85107 79133 84634 93413 73221 89746 86039 86638 90701 80149
77301 91482 85970 93314 76955 80488 89800 75395 76038 87906 85581 101347 78720 82894 90339 79550 87302 89025 80587 77464 83680 81520 71502 85999 70188 87279 64618 73792 91349 74220 82271 79720 84270 93774 74389
91580 109016 99063 98090 89235 108190 95748 78106 93942 98759 103522 127225 94663 102140 112177 104023 96529 102842 87693 96046 97994 87695 82132 96488 94303 105683 84434 90273 115688 90304 101717 96746 88567 104023 93800
93883 97734 87233 86953 92509 81423 91358 75765 83610 90120 82790 104975 75648 94662 88213 76867 99914 95770 95237 79330 87344 85724 71348 87670 73830 84607 78080 79730 93642 82390 87180 69170 85035 78301 80320
87318 92895 92484 84505 87214 79546 91842 72952 69679 90402 100305 110564 82993 88868 88275 77955 93123 93841 81341 80617 87038 75450 67674 80452 75367 81670 79825 83186 85225 72781 96563 87803 84609 89444 90622
94154 94683 92971 98145 84677 87650 91461 92275 87013 89670 92533 115781 84251 93552 88934 82771 95981 98235 105164 84261 84133 86468 69879 88242 77618 87320 85608 86314 91836 79903 94194 87719 89414 96998 82829
94439 93130 90794 88408 77816 93393 87818 83749 84006 91545 92157 110155 76577 94089 84193 88282 94461 92085 88357 92166 92127 87114 70589 96884 82343 85330 80297 76368 101620 79347 83884 82306 87671 84719 72751
84872 93214 94475 87153 87120 92368 90413 76868 86544 98333 85961 121219 83306 97656 93995 97972 97280 100804 92327 91212 89033 83516 67785 98214 80320 91892 86557 80981 106508 64209 90303 92186 81261 87540 85092
68723 71401 69674 74488 67157 76755 62601 62464 67344 75154 81803 91644 63707 61028 73409 64993 77881 82204 73852 62157 78616 69808 62027 79966 60258 71823 68536 67802 76201 55403 71976 70054 71406 73897 64953
86293 111262 94361 96001 79963 100881 98280 77419 84000 100093 96105 123259 85383 96145 101701 99146 103782 98584 86312 83944 90874 74488 71861 96086 79256 92001 75341 76504 109398 78506 90323 92846 94058 96088 85764
66579 77105 73476 76515 62325 74967 69438 66638 67997 89917 79742 97927 71777 82593 87020 75764 70638 77852 72615 61424 66614 65144 63803 70638 61526 78220 54518 66678 78277 62029 73956 78440 67150 69244 66267
86642 83103 80778 71685 73723 69284 85911 79728 74270 77584 85639 92500 67541 83997 76732 87230 87787 81309 83856 78773 77975 82530 59275 81750 81012 79377 66613 72505 92336 74761 79201 75849 83000 77648 68803
90555 96585 91668 87777 79423 88798 97966 70329 69602 100780 92649 112701 82385 106079 88239 95410 91413 92206 88324 98165 85811 79231 70393 92190 82549 84206 85687 74358 95216 73997 88677 90894 75481 87321 87515
