35 35
67226 126779 94850 76710 76383 87445 95308 80945 107306 66008 101559 80290 89663 64147 86907 97385 93156 75398 84645 88363 100800 94710 99603 107659 72553 94718 72097 102409 119690 90522 101166 91677 67582 104205 79119
77214 135939 101099 89376 100949 114398 92330 99317 123150 86591 111334 107476 94134 94679 102493 113017 110338 96686 116684 118332 112763 94215 110482 126820 98069 107428 73500 113633 135315 97371 106433 97204 90535 126659 89015
53851 98319 75491 62431 73006 68643 50284 55059 71712 54057 69048 70214 69714 60627 69993 82030 69498 62388 77520 89126 73314 74575 67948 82201 64225 74167 41670 79907 89411 65321 68306 61116 59754 86624 62377
73929 101683 82079 63350 76499 74702 69783 64751 92158 61516 74138 69502 81089 63035 82851 87208 79516 77975 88071 80487 85136 81000 79098 87252 68210 74088 59901 84818 98529 71281 83420 71627 64051 94515 65402
84041 121689 95846 85915 90555 93287 86243 98523 102279 67398 103175 84031 96551 81148 94574 112432 98358 95617 94292 109275 97477 98468 116102 106458 89771 92730 81260 97212 125386 81948 98894 91697 70880 120645 85529
55383 103265 70301 72248 75699 78779 74898 80496 82780 55551 88320 71213 68870 65601 66592 78326 77594 61344 78248 81382 77509 73228 77724 83399 69576 76667 59980 86845 96071 70124 74023 73668 52782 93166 58812
62518 95562 66514 57825 71193 70330 70029 76140 82375 60513 75073 66527 56849 65923 63647 82947 72267 61488 79771 70402 74152 69821 70175 79550 66679 65018 58108 82358 89605 72505 74997 65690 53386 87072 62396
77218 120032 92143 70318 79431 86014 85762 83434 109025 77297 89391 85913 73913 80767 92048 102740 100352 87957 106388 96969 90188 90087 94618 110869 85871 96546 64313 100866 120936 86316 90555 87067 79278 104360 88080
86091 122375 93962 76346 93312 87590 81393 84433 88294 74991 96427 87824 84133 82159 93546 101446 88496 84334 106587 100839 86086 89956 96638 104882 84304 93996 60313 100618 110412 79541 93204 83440 71297 121071 80589
68234 99277 80771 65030 70599 82724 70429 67100 80255 56666 83072 73221 78234 60198 76807 90580 67629 76563 87582 85970 83188 73128 85706 86022 64900 73488 65947 83204 98787 71956 79492 73259 57874 94580 60850
76907 105891 80458 76443 84811 84339 77665 78091 86130 70303 87383 77754 72372 71117 80230 96415 80305 85382 96740 86683 83861 87067 93721 102687 73378 80216 65333 88432 108822 80239 94488 81765 75130 112713 75936
68508 114181 93084 78535 86075 95569 73933 87185 98416 64712 84411 91910 78941 71600 78276 96669 94140 77361 97482 95405 83104 86030 97412 101365 78113 85996 64115 99488 110811 81846 87159 86043 69530 103535 75700
63454 107290 75328 72584 82187 77258 66088 71771 82596 55194 79675 80625 71502 68463 72800 86506 92249 74943 81338 93797 76318 83890 83785 98646 71545 82729 54897 88138 96619 68856 75297 75945 68529 103206 69601
76162 100901 82323 70838 77679 91258 77185 83361 100479 70326 85742 86340 75132 74867 76230 85517 89884 77162 92487 97172 74689 85434 90736 103397 73892 86527 65177 90091 113020 77583 83725 82934 65185 106814 73999
65232 102812 85061 71027 74266 71513 75728 79883 90025 65843 78482 76775 69278 69340 80627 89523 80773 69764 91554 84041 75089 83312 87590 96624 79987 86766 57778 82569 100298 71701 91904 76606 68205 98576 74780
71075 113597 88886 77139 83181 87441 80200 73225 94033 66668 93686 78572 82353 74545 71999 102660 91926 81064 82432 95915 90956 96491 89699 104627 78243 84225 64517 98484 108288 81383 95761 88403 66868 102859 71479
71351 115395 94323 79751 89253 94142 75667 87969 86437 60966 86331 93463 75134 66846 82139 100956 90985 79662 98299 96232 83641 85039 96535 94165 86599 93933 67313 95761 108737 79913 91703 85322 74356 104281 82523
68273 108987 84744 70689 78009 81433 77539 79941 94330 73641 93891 82882 83295 68414 83298 91199 87829 71617 93325 99977 83661 88375 87978 103040 80232 87422 60070 84544 110345 70590 85424 83836 63778 103358 74084
58396 102046 81502 72197 72219 76810 75415 82149 93752 58946 73572 80653 77716 71704 78070 88395 90684 70664 89764 91692 73457 77070 85124 92923 76705 76973 60590 84412 99893 68871 82842 72706 59035 96117 71347
63776 108796 85061 66337 80070 84361 71121 78693 96977 65035 90621 79088 84201 59826 85769 89936 90785 72615 90887 86394 77774 85445 88752 94518 75468 83070 58060 86950 103957 83269 80992 79134 69453 103712 73384
63396 112845 91171 68334 71575 83086 90350 80088 98864 67618 86774 85401 75926 73112 86286 97986 99521 82326 92674 89664 85600 84759 86661 99849 89801 92385 65858 88959 103696 78723 100985 81367 70945 105446 80585
86410 118121 107889 74608 87541 97670 79024 93697 117232 72301 97756 90204 90973 88373 100778 101026 99795 95677 93747 122454 96128 100642 108707 113679 96818 99590 72248 94082 121059 80232 93770 92521 71549 114348 81328
68614 113544 82198 73821 88035 83712 78303 83780 102810 67801 83526 88400 74805 86775 90334 105206 105505 87690 99782 100884 83039 91948 98572 98568 87842 96066 65677 98489 114143 79712 88721 78161 69742 104235 74918
83805 121769 99350 74286 97948 92762 84556 92238 106126 76022 100657 85970 90673 85875 104443 105193 91392 95872 103595 105381 91965 100783 107901 103442 94358 94896 69519 97591 112311 90058 106121 89171 73841 114522 79634
81062 127500 96466 84907 93144 103577 91235 104052 108976 79011 108681 100624 83456 84173 95501 102423 108486 96838 112978 101976 95238 102332 112782 110630 99002 106442 80116 106783 125189 93793 106954 96927 80814 122234 85638
75229 110932 87137 80072 85833 83548 70443 80957 88408 72292 88813 82297 77358 69325 80255 94868 90583 77758 99006 102237 74733 94090 91422 105457 85901 85116 66205 96168 107652 72931 88076 80524 75558 106785 84239
