35 35 00
-40 67 15 63 73 74 -46 -3 -30 48 73 17 60 -29 -21 28 -73 14 -64 65 57 -77 -67 51 70 -52 -73 -1 -17 -22 -74 43 -56 -9 -44
-84 -36 -40 -36 -16 -92 87 -99 18 -43 -70 -55 -66 44 -19 99 -50 4 -69 -99 -77 -71 79 23 12 -44 -1 -96 -50 90 -90 -33 -97 -79 31
-13 80 17 -12 -3 24 -31 42 58 -88 74 6 -87 -73 37 65 -49 16 43 24 78 50 73 32 100 62 -7 -34 65 -36 47 -49 -57 -87 -10
-10 -13 59 -69 -56 21 55 50 -16 83 -64 -52 84 2 92 -43 -71 -9 -71 62 -10 41 -96 7 -45 -32 -97 -44 -39 68 46 51 -46 -46 82
-1 26 -13 99 -91 -81 -65 -42 -98 -13 100 -91 17 -10 89 -72 30 29 -68 87 84 0 91 -61 11 58 36 -39 62 40 93 -40 -35 -21 -91
-75 -2 -56 -67 -50 -19 83 -91 98 -78 98 -75 52 -24 -43 39 -91 7 -21 100 -83 -64 35 -72 48 -76 -79 -92 -60 0 68 -35 49 -89 -52
49 -58 -70 59 -60 -48 6 -35 54 83 -27 -8 92 30 21 91 -2 7 -25 26 -45 0 47 -37 40 98 -70 55 -4 92 -98 -56 84 83 53
-77 -66 -41 -61 88 92 12 -70 83 92 51 24 -11 -42 99 -85 13 -52 62 26 38 9 6 -58 -96 -53 95 100 -70 77 52 -96 61 61 -57
-1 52 5 -21 35 -4 -71 -92 86 -63 57 -100 0 -95 12 76 -7 72 -19 36 76 -22 -20 25 -41 -93 -23 -37 68 -63 6 -84 90 -90 -5
-26 6 -25 -18 -59 12 89 92 63 94 4 38 -63 -25 70 23 -100 -53 -98 26 6 60 53 19 -22 40 -76 -6 -21 85 90 53 -59 -86 85
-18 26 74 -26 -62 17 28 77 4 53 46 -74 3 43 80 79 -51 39 31 18 -84 -29 43 -39 50 -23 -50 -47 -32 -86 88 1 40 11 25
