35 35
-12764 20290 6918 14308 9132 11654 -21017 -13629 -9741 -26705 15623 -23825 -18584 25786 -3240 -3740 21147 -14225 -3852 -19459 36555 24922 26612 -9082 -14230 4778 -9329 -18071 18467 22540 26854 18684 6574 16763 38265
15466 20401 8296 -430 10155 11210 -3508 -9117 28327 34914 -24979 4955 34742 18378 28614 27499 23884 47339 7281 771 2133 -13360 11165 39565 28468 -24935 -1790 5986 28732 38580 9120 -23257 -39156 7912 13319
-11512 -43139 -22570 -28741 3003 6020 18630 460 -260 23452 -8984 10659 30330 3327 2695 -1638 -45784 38071 -6820 19996 -32966 -49351 16646 7636 -5830 -5877 -9290 37833 -13798 -15827 -5157 3365 -14495 -7083 12800
22033 22944 33173 -55430 19432 1326 -20719 3121 13601 -8733 17602 26218 -10017 -18124 3965 13643 6699 -23090 24996 16873 8035 20891 23536 13498 -14513 8883 -14883 -19597 -13153 -22433 17491 -7494 26609 -17320 -44762
-878 -7572 12576 -13099 17792 -38275 33586 -10215 -20364 -926 8176 -12685 -1669 14519 12026 16457 -21317 -3149 -15561 7718 -15978 18503 2920 13714 -52095 -17419 -863 12788 60 1469 5688 6783 -4819 -8588 -5773
12472 25682 -13818 505 -2086 -19402 4939 7499 11341 -1050 -18861 16894 36329 -5608 6537 4117 -4528 -6507 -24218 -29092 -16068 2026 448 -14009 33219 -1740 -5964 -15289 -33335 23383 14952 17694 -8742 -1115 -9402
6792 9950 28406 -8004 7795 -16658 14595 -9768 -27085 -19392 -17616 3444 12664 -11842 31568 -2433 14248 -2351 22787 17557 -9143 -24363 -7704 -17595 -23321 -26546 11200 9467 -22772 -4391 -20915 -22061 -44512 7577 -775
10655 -17451 -2670 2177 24322 4375 -2618 44918 -19976 -15496 19592 -2452 -5608 12822 -13765 -11272 -10589 25739 1339 50986 9717 -7026 -12904 15498 -57399 12813 -14843 50701 15712 -48906 -31725 19590 5174 1765 -17909
15859 -5418 7286 -8465 -3962 -50330 5501 -12189 -4737 -70 23425 -24963 -26540 10674 10841 -8738 -14235 25281 13522 -30129 30711 13701 -16442 -28176 3572 10797 15480 -19414 -7447 25575 5274 -13788 11962 -8077 4924
10868 11529 6557 14112 31030 -17640 -636 -14836 -6823 -11088 -4299 -14272 22793 12115 33188 28608 11794 10102 -31249 6001 2978 15536 -1829 -5219 23150 -24753 3915 -10043 -5623 20925 44100 3938 -27715 15496 6691
13482 71433 22257 -10750 -20594 17059 -11459 15028 34232 -8619 -524 17653 42230 -4905 -1643 3621 25341 2832 7094 2691 -21342 24198 14515 11638 8311 -33526 -5897 -19854 32039 24285 -14808 -17984 -16257 -11633 -21951
-23022 -21137 -41646 12485 -6424 -11276 27659 -16318 -27406 -12905 -13594 -24888 -23698 -21588 5269 22155 17654 -3654 -28476 -15151 -31660 603 10109 5970 -19498 -28471 36924 -21534 7691 10659 -29346 62712 614 -4175 -14627
10623 1602 33638 2175 -750 77330 6857 23324 -14774 16412 -14416 17033 17331 -29017 -7105 -288 -6848 -42366 33043 19540 -2926 -4286 6284 17177 -8704 34363 16021 9820 -12490 -46890 3895 -39993 12157 12000 17911
