35 35
-3347 -10381 -15405 -25272 18134 -19204 -21302 4072 15103 -37356 12906 -6162 9616 17198 23313 24159 22962 16282 -5214 36163 11506 2684 -5955 -29466 -27060 -39422 5429 24484 11939 -27558 -197 39242 -4483 -35162 -23501
-21764 14987 -20366 -19242 -22493 -9742 987 22722 74756 6651 -11653 -4530 3715 14128 12239 3663 13710 27681 8722 32409 -25372 49303 -8106 -1257 -20479 -2906 8818 27542 -33233 4810 -45417 -25340 10296 -27129 32308
-3661 -12541 43573 -13748 -20302 -37766 3138 -11189 21885 4593 13859 -32902 -49965 -47285 21383 -9550 10320 -25351 22096 -13485 24437 -38270 -37148 7876 18841 14645 -29255 -33186 -30594 17559 13760 -8002 12270 25682 2447
608 5472 -1379 -3772 -1700 -14117 11002 11306 23472 6293 13737 -30971 -11858 -5160 3368 -5421 13943 16857 32450 -23068 7626 18843 16106 -1861 18436 21726 -38149 -19400 -28908 7386 16014 14086 14274 1804 12296
-789 -9002 -17862 2435 -6565 21179 -49224 -13945 -5833 -4559 -827 73 20237 -6233 11049 -8403 -32641 -6217 -12380 -10646 9954 1910 -44184 42973 -20904 3913 7307 10345 19815 -26764 -15135 -11109 -35453 -31681 -37458
-3990 -33374 23849 13592 47236 -19346 19099 16823 18810 -8067 -400 2780 2063 -21375 16759 -9099 26373 15185 3566 -6479 4807 31462 20879 10315 18089 -4987 330 -13713 -11404 6431 5499 32307 2927 4007 847
-518 -52707 -34696 -10181 -47714 -27336 884 -1341 -9913 -20595 27119 -6424 -18140 6424 -3363 18883 -13192 -42522 -31430 -2559 0 -43945 -45573 3218 -15336 39273 -3394 -11394 16079 -8013 -16041 -19209 -12240 20661 9735
-25526 -5145 -22080 31234 3862 10737 -11848 7949 -17597 -25771 -9775 21577 5903 8061 5393 -12748 6006 4240 1773 6972 6489 12381 10160 15725 -18285 -11684 11734 17448 38065 -5666 -21546 13842 -20958 -14981 -97
-16747 15116 -10845 -3883 -36982 -8782 4254 -36015 -1663 8912 16778 6381 1368 6553 -10385 10778 -18601 -12107 3109 -3534 -26213 1293 -13048 -4062 25780 12181 -13495 -30324 -22240 43613 -5362 -16346 10382 13789 22448
-9107 1632 -14838 22518 -2428 -18552 -21753 4562 -24003 34130 -10451 24573 2442 21757 -11083 -26067 2985 -5352 -5492 -13453 -14039 10136 7692 338 -24748 451 22214 21497 -22658 -555 11099 -11686 -10539 -5307 23775
-6875 28560 27437 -14293 -18797 3284 2695 -15235 2927 -10100 -8180 -28844 -25267 17003 -8039 -9008 -24894 3590 -1141 -2293 -13557 6763 10842 -25171 34436 -11467 -12384 -30296 -10759 -9657 -4672 -5559 32235 6920 588
-2983 -21986 -30273 -26694 -23898 -2015 183 -8108 109 -20243 27204 -34352 19405 -9193 -1064 -14018 8967 -20735 -6556 16397 26983 13353 -28503 -26143 18118 -5909 -22666 -30266 -26470 -13450 7365 5783 13107 21838 3088
-4316 -3150 41515 -37858 -23490 -2394 29287 -23606 19087 -885 -1298 -3146 -1040 9536 30372 15624 11970 5037 12058 13803 -47290 -5376 -44162 17362 -25373 62 -11432 30810 -7879 2090 14811 -15884 -13288 -30867 -6142
-13738 -15742 -11651 -5707 7261 3500 13645 31056 8020 5659 31226 -6129 -32903 15368 21608 29943 32630 -7134 14858 2622 9598 -9793 4154 -20056 -21903 40281 -10954 26002 19021 9440 5447 -9939 -10432 -807 8584
2644 4194 31774 -1195 29281 6137 17441 -23524 -4862 -588 -13920 16020 -7620 -7580 25301 -15406 999 5150 -4721 6144 -17004 -23779 28082 -4773 -645 -10606 -5950 -1481 15535 6242 -2391 1684 -13094 16905 4148
9999 -22310 -20274 25463 -374 46431 -3350 13840 9796 4203 10225 -689 -3297 -1871 -11030 20187 -8896 2993 6740 -52637 14640 -34097 -4973 19818 -13180 23743 -1165 -18868 19141 -17533 -33601 -10526 5703 10716 -10096
-14288 -4957 15950 305 -7056 -1956 -23456 -55894 -2270 30525 -26778 2835 14868 -10288 -7444 9368 -36046 6926 -369 10960 1849 12388 982 36277 -4331 13318 14490 6338 -16444 -18889 14901 5486 -57716 -30584 -13548
4708 8788 24870 18867 -34512 -2931 11912 -6425 21421 9263 5254 -1686 -22436 -15969 -20216 5816 -21141 -7989 20775 -14018 -734 -7756 -22558 -6790 -15205 -11821 -2196 20336 4588 -4154 7078 -16904 26697 20561 21727
-36243 -11182 -12667 12443 9590 6920 -35803 2539 -11678 -30003 5434 -17558 -1710 32180 44588 -10047 2582 -29766 -25220 -14882 9974 42331 -9412 128 17171 13757 -19432 -27257 11651 11696 65 17992 -19056 -6125 2179
33500 16459 -5658 9677 16007 26903 27663 26369 -48925 -5539 32252 21124 -17186 27973 21414 -10120 2690 -20438 -9239 -13949 15286 8373 34762 -20079 35581 -23091 -13988 -3839 29062 19135 6864 -1204 34265 26011 6502
