35 35
14660 31380 27763 -3457 658 -7316 37095 -34332 -29370 8687 -7987 -28710 -4819 -2444 -18114 -17940 3477 -582 -5632 -11479 -11161 8593 15140 -35090 19267 -4712 28237 16833 -8444 -11386 -12772 11102 -27939 -47292 4108
174 -3963 -890 -23845 17464 -13381 1267 3522 -14746 10585 -7103 -19264 -14053 -17848 -26582 -22245 2971 26962 -16150 7697 9748 -26340 767 -5020 395 5197 10882 14066 -478 19216 6444 -14339 20513 -10960 31509
-16647 -3255 25240 -1475 -48684 -28042 11518 -19438 -3038 42973 -8184 -2118 9134 -24990 7915 -33606 -8114 24721 13872 20799 -4155 7936 -61 -15970 -12662 -29621 14646 -10768 -2456 -22112 9803 46546 15866 17475 -3432
58755 31685 7862 2446 23664 -27943 38556 16083 -23540 -80 23004 -54504 14814 35426 16998 19897 32670 -61841 -3991 -40842 -30368 -30302 27688 -19861 34686 -13101 25810 54119 -9127 64 -38167 -11578 13236 -56783 2841
23050 -32071 12126 -2213 -54187 -12918 -13972 16897 40209 12696 10911 -324 -10281 -7823 3180 -1130 -38966 30792 21909 49183 18012 -7007 -11352 -2816 -12183 -16291 11326 8182 -17481 17843 22569 46844 42178 2657 -18771
16907 -13418 24804 11648 2899 -10122 -11206 29639 7617 32594 7676 -8164 27373 -9409 -16651 28854 31459 -6232 6704 -2942 -2657 9514 2257 22785 30830 -21025 3887 -5448 5640 16271 11418 -14270 9547 36485 -18401
20700 13088 -12744 -20233 -37235 10549 14489 8623 9166 -16544 -50738 -19209 -21368 17132 11746 -8196 -27032 -20083 18870 -1157 -12334 -12485 9122 -5781 24726 13311 56982 22656 9414 21179 -13258 31448 -17553 1101 -16290
-906 -9982 -34120 -743 1641 18016 -36505 -15147 -11895 -425 -12377 -4634 -37769 32065 -3610 -30534 -13200 -7167 1253 -2503 31029 14111 20171 -4977 20439 -12737 -20099 -5739 -3298 2725 36841 15190 -19524 14142 4684
-3624 13589 38625 2482 -2065 -27755 42437 10686 -616 26603 19153 -7550 1787 7879 -17136 17361 37993 -22835 3400 -9640 -5357 -6273 8821 -29500 9946 -12479 -8463 18884 -6315 -10621 -8054 6032 2798 -13067 18634
5693 -8871 -21714 6585 6761 -43205 20629 6908 34719 -52532 6637 11483 -3759 27064 8667 42140 -21244 -22892 -4968 -30931 11887 -29782 25788 -1470 -12590 24337 -13653 -4504 -37296 -17378 -30913 -15322 -6339 -11125 -9074
23634 15306 6072 3480 10106 -16245 -8308 24424 11729 12303 -12731 579 22894 -8689 44225 -452 8212 -8856 31618 8685 -29708 -24938 -3130 9857 4689 -2724 6959 22561 13531 -2831 -13605 18526 -22638 23593 -43220
3664 16509 32939 12055 -43081 -1978 -6946 -2711 18441 12068 35115 -15008 6629 20803 -5618 18365 27661 13869 -27110 -18316 6298 26895 -15090 1331 -8683 3757 8369 -6010 -28989 -22575 780 42589 28181 10307 -11271
-28390 -20753 -9226 2275 12642 28691 -15289 9358 -17790 19652 -15946 21483 -24984 -31383 -5014 34142 14922 -5146 1492 29244 -16065 -13995 13195 -18128 -26988 -20577 -8242 24064 19065 -13765 15780 -35383 7574 -37309 13376
32317 6161 -26134 -33889 -13356 9080 -37355 4645 7555 21837 9834 13075 -40620 -19844 29619 -13325 -27610 367 584 21658 24583 -8786 -18042 -10603 -810 5700 11308 36223 -19785 -31166 -15516 -5036 -27565 -2340 10231
6052 19254 23732 18539 9109 20443 10690 -9391 -24452 -3437 14703 -793 -7077 23786 13219 28322 42778 3487 -18761 -47421 -26576 22354 10483 14338 1505 -24937 -7475 2018 15750 2579 8358 -552 4051 -17855 -26097
-22432 11051 28325 27563 -500 36884 -11977 -8138 -14477 -34864 1883 -2595 -10957 -16082 5017 -13691 -10840 -12262 27128 23383 -4906 13205 -9015 13229 -13603 -12693 9563 -27117 -8141 31448 -22253 -26865 -7667 -40232 8853
